id,timestamp,torque_value
66,2025-07-07 19:35:51,0.0
67,2025-07-07 19:35:52,0.0
68,2025-07-07 19:35:53,0.0
69,2025-07-07 19:35:54,0.0
70,2025-07-07 19:35:55,0.0
71,2025-07-07 19:35:56,0.0
72,2025-07-07 19:35:57,0.0
73,2025-07-07 19:35:58,0.0
74,2025-07-07 19:35:59,0.0
75,2025-07-07 19:36:00,0.0
76,2025-07-07 19:36:01,0.0
77,2025-07-07 19:36:02,0.0
78,2025-07-07 19:36:03,0.0
79,2025-07-07 19:36:04,0.0
80,2025-07-07 19:36:05,0.0
81,2025-07-07 19:36:06,0.0
82,2025-07-07 19:36:07,0.0
83,2025-07-07 19:36:09,0.0
84,2025-07-07 19:36:10,0.0
85,2025-07-07 19:36:11,0.0
86,2025-07-07 19:36:12,0.0
87,2025-07-07 19:36:13,0.0
88,2025-07-07 19:36:14,0.0
89,2025-07-07 19:36:15,0.0
90,2025-07-07 19:36:16,0.0
91,2025-07-07 19:36:17,0.0
92,2025-07-07 19:36:18,0.0
93,2025-07-07 19:36:19,0.0
94,2025-07-07 19:36:20,0.0
95,2025-07-07 19:36:21,0.0
96,2025-07-07 19:36:22,0.0
97,2025-07-07 19:36:23,0.0
98,2025-07-07 19:36:24,0.0
99,2025-07-07 19:36:25,0.0
100,2025-07-07 19:36:26,0.0
101,2025-07-07 19:36:28,0.0
102,2025-07-07 19:36:29,0.0
103,2025-07-07 19:36:30,0.0
104,2025-07-07 19:36:31,0.0
105,2025-07-07 19:36:32,0.0
106,2025-07-07 19:36:33,0.0
107,2025-07-07 19:36:34,0.0
108,2025-07-07 19:36:35,0.0
109,2025-07-07 19:36:36,0.0
110,2025-07-07 19:36:37,0.0
111,2025-07-07 19:36:38,0.0
112,2025-07-07 19:36:39,0.0
113,2025-07-07 19:36:40,0.0
114,2025-07-07 19:36:42,0.0
115,2025-07-07 19:36:43,0.0
116,2025-07-07 19:36:44,0.0
117,2025-07-07 19:36:45,0.0
118,2025-07-07 19:36:46,0.0
119,2025-07-07 19:36:47,0.0
120,2025-07-07 19:36:48,0.0
121,2025-07-07 19:36:49,0.0
122,2025-07-07 19:36:50,0.0
123,2025-07-07 19:36:51,0.0
124,2025-07-07 19:36:52,0.0
125,2025-07-07 19:36:53,0.0
126,2025-07-07 19:36:54,0.0
127,2025-07-07 19:36:55,0.0
128,2025-07-07 19:36:56,0.0
129,2025-07-07 19:36:57,0.0
130,2025-07-07 19:36:58,0.0
131,2025-07-07 19:37:00,0.0
132,2025-07-07 19:37:01,0.0
133,2025-07-07 19:37:02,0.0
134,2025-07-07 19:37:03,0.0
135,2025-07-07 19:37:04,0.0
136,2025-07-07 19:37:05,0.0
137,2025-07-07 19:37:06,0.0
138,2025-07-07 19:37:07,0.0
139,2025-07-07 19:37:08,0.0
140,2025-07-07 19:37:09,0.0
141,2025-07-07 19:37:10,0.0
142,2025-07-07 19:37:11,0.0
143,2025-07-07 19:40:04,0.0
144,2025-07-07 19:40:05,0.0
145,2025-07-07 19:40:06,0.0
146,2025-07-07 19:40:07,0.0
147,2025-07-07 19:40:08,0.0
148,2025-07-07 19:40:09,0.0
149,2025-07-07 19:40:10,0.0
150,2025-07-07 19:40:11,0.0
151,2025-07-07 19:40:12,0.0
152,2025-07-07 19:40:13,0.0
153,2025-07-07 19:40:14,0.0
154,2025-07-07 19:40:15,0.0
155,2025-07-07 19:40:16,0.0
156,2025-07-07 19:40:17,0.0
157,2025-07-07 19:40:18,0.0
158,2025-07-07 19:40:20,0.0
159,2025-07-07 19:40:21,0.0
160,2025-07-07 19:40:22,0.0
161,2025-07-07 19:40:23,0.0
162,2025-07-07 19:40:24,0.0
163,2025-07-07 19:40:25,0.0
164,2025-07-07 19:40:26,0.0
165,2025-07-07 19:40:27,0.0
166,2025-07-07 19:40:28,0.0
167,2025-07-07 19:40:29,0.0
168,2025-07-07 19:40:30,0.0
169,2025-07-07 19:40:31,0.0
170,2025-07-07 19:40:32,0.0
171,2025-07-07 19:40:33,0.0
172,2025-07-07 19:40:34,0.0
173,2025-07-07 19:40:35,0.0
174,2025-07-07 19:40:36,0.0
175,2025-07-07 19:40:37,0.0
176,2025-07-07 19:40:38,0.0
177,2025-07-07 19:40:40,0.0
178,2025-07-07 19:40:41,0.0
179,2025-07-07 19:40:42,0.0
180,2025-07-07 19:40:43,0.0
181,2025-07-07 19:40:44,0.0
182,2025-07-07 19:40:45,0.0
183,2025-07-07 19:40:46,0.0
184,2025-07-07 19:40:47,0.0
185,2025-07-07 19:40:48,0.0
186,2025-07-07 19:40:49,0.0
187,2025-07-07 19:40:50,0.0
188,2025-07-07 19:40:51,0.0
189,2025-07-07 19:40:52,0.0
190,2025-07-07 19:46:16,0.0
191,2025-07-07 19:46:17,0.0
192,2025-07-07 19:46:18,0.0
193,2025-07-07 19:46:19,0.0
194,2025-07-07 19:46:20,0.0
195,2025-07-07 19:46:21,0.0
196,2025-07-07 19:46:22,0.0
197,2025-07-07 19:46:23,0.0
198,2025-07-07 19:46:24,0.0
199,2025-07-07 19:46:25,0.0
200,2025-07-07 19:46:26,0.0
201,2025-07-07 19:46:27,0.0
202,2025-07-07 19:46:28,0.0
203,2025-07-07 19:46:29,0.0
204,2025-07-07 19:46:30,0.0
205,2025-07-07 19:46:31,0.0
206,2025-07-07 19:46:32,0.0
207,2025-07-07 19:46:33,0.0
208,2025-07-07 19:46:34,0.0
209,2025-07-07 19:46:35,0.0
210,2025-07-07 19:46:37,0.0
211,2025-07-07 19:46:38,0.0
212,2025-07-07 19:46:39,0.0
213,2025-07-07 19:46:40,0.0
214,2025-07-07 19:46:41,0.0
215,2025-07-07 19:46:42,0.0
216,2025-07-07 19:46:43,0.0
217,2025-07-07 19:46:44,0.0
218,2025-07-07 19:46:45,0.0
219,2025-07-07 19:46:46,0.0
220,2025-07-07 19:47:57,0.0
221,2025-07-07 19:47:58,0.0
222,2025-07-07 19:47:59,0.0
223,2025-07-07 19:48:00,0.0
224,2025-07-07 19:48:01,0.0
225,2025-07-07 19:48:02,0.0
226,2025-07-07 19:48:03,0.0
227,2025-07-07 19:48:04,0.0
228,2025-07-07 19:48:05,0.0
229,2025-07-07 19:48:06,0.0
230,2025-07-07 19:48:07,0.0
231,2025-07-07 19:48:09,0.0
232,2025-07-07 19:48:10,0.0
233,2025-07-07 19:48:11,0.0
234,2025-07-07 19:48:12,0.0
235,2025-07-07 19:48:13,0.0
236,2025-07-07 19:48:14,0.0
237,2025-07-07 19:48:49,0.0
238,2025-07-07 19:48:50,0.0
239,2025-07-07 19:48:51,0.0
240,2025-07-07 19:48:52,0.0
241,2025-07-07 19:48:53,0.0
242,2025-07-07 19:48:54,0.0
243,2025-07-07 19:48:55,0.0
244,2025-07-07 19:48:56,0.0
245,2025-07-07 19:48:57,0.0
246,2025-07-07 19:48:58,0.0
247,2025-07-07 19:48:59,0.0
248,2025-07-07 19:49:00,0.0
249,2025-07-07 19:49:01,0.0
250,2025-07-07 19:49:02,0.0
251,2025-07-07 19:49:03,0.0
252,2025-07-07 19:49:04,0.0
253,2025-07-07 19:49:06,0.0
254,2025-07-07 19:49:07,0.0
255,2025-07-07 19:49:08,0.0
256,2025-07-07 19:49:09,0.0
257,2025-07-07 19:49:10,0.0
258,2025-07-07 19:49:11,0.0
259,2025-07-07 19:49:12,0.0
260,2025-07-07 19:49:13,0.0
261,2025-07-07 19:49:14,0.0
262,2025-07-07 19:49:15,0.0
263,2025-07-07 19:49:16,0.0
264,2025-07-07 19:49:17,0.0
265,2025-07-07 19:49:18,0.0
266,2025-07-07 19:49:19,0.0
267,2025-07-07 19:49:20,0.0
268,2025-07-07 19:49:21,0.0
269,2025-07-07 19:49:22,0.0
270,2025-07-07 19:49:23,0.0
271,2025-07-07 19:49:24,0.0
272,2025-07-07 19:49:26,0.0
273,2025-07-07 19:49:27,0.0
274,2025-07-07 19:49:28,0.0
275,2025-07-07 19:49:29,0.0
276,2025-07-07 19:49:30,0.0
277,2025-07-07 19:49:31,0.0
278,2025-07-07 19:49:32,0.0
279,2025-07-07 19:49:33,0.0
280,2025-07-07 19:49:34,0.0
281,2025-07-07 19:49:35,0.0
282,2025-07-07 19:49:36,0.0
283,2025-07-07 19:49:37,0.0
284,2025-07-07 19:49:38,0.0
285,2025-07-07 19:49:39,0.0
286,2025-07-07 19:49:40,0.0
287,2025-07-07 19:49:41,0.0
288,2025-07-07 19:49:42,0.0
289,2025-07-07 19:49:44,0.0
290,2025-07-07 19:49:45,0.0
291,2025-07-07 19:49:46,0.0
292,2025-07-07 19:49:47,0.0
293,2025-07-07 19:49:48,0.0
294,2025-07-07 19:49:49,0.0
295,2025-07-07 19:49:50,0.0
296,2025-07-07 19:49:51,0.0
297,2025-07-07 19:49:52,0.0
298,2025-07-07 19:49:53,0.0
299,2025-07-07 19:49:54,0.0
300,2025-07-07 19:49:55,0.0
301,2025-07-07 19:49:56,0.0
302,2025-07-07 19:49:57,0.0
303,2025-07-07 19:49:58,0.0
304,2025-07-07 19:49:59,0.0
305,2025-07-07 19:50:01,0.0
306,2025-07-07 19:50:02,0.0
307,2025-07-07 19:50:03,0.0
308,2025-07-07 19:50:04,0.0
309,2025-07-07 19:50:05,0.0
310,2025-07-07 19:50:06,0.0
311,2025-07-07 19:50:07,0.0
312,2025-07-07 19:50:08,0.0
313,2025-07-07 19:50:09,0.0
314,2025-07-07 19:50:10,0.0
315,2025-07-07 19:50:11,0.0
316,2025-07-07 19:50:12,0.0
317,2025-07-07 19:50:13,0.0
318,2025-07-07 19:50:14,0.0
319,2025-07-07 19:50:15,0.0
320,2025-07-07 19:50:16,0.0
321,2025-07-07 19:50:17,0.0
322,2025-07-07 19:50:18,0.0
323,2025-07-07 19:50:20,0.0
324,2025-07-07 19:50:21,0.0
325,2025-07-07 19:50:22,0.0
326,2025-07-07 19:50:23,0.0
327,2025-07-07 19:50:24,0.0
328,2025-07-07 19:50:25,0.0
329,2025-07-07 19:50:26,0.0
330,2025-07-07 19:50:27,0.0
331,2025-07-07 19:50:28,0.0
332,2025-07-07 19:50:29,0.0
333,2025-07-07 19:50:30,0.0
334,2025-07-07 19:50:31,0.0
335,2025-07-07 19:50:32,0.0
336,2025-07-07 19:50:33,0.0
337,2025-07-07 19:50:34,0.0
338,2025-07-07 19:50:35,0.0
339,2025-07-07 19:50:36,0.0
340,2025-07-07 19:50:38,0.0
341,2025-07-07 19:50:39,0.0
342,2025-07-07 19:50:40,0.0
343,2025-07-07 19:50:41,0.0
344,2025-07-07 19:50:42,0.0
345,2025-07-07 19:50:43,0.0
346,2025-07-07 19:50:44,0.0
347,2025-07-07 19:50:45,0.0
348,2025-07-07 19:50:46,0.0
349,2025-07-07 19:50:47,0.0
350,2025-07-07 19:50:48,0.0
351,2025-07-07 19:50:49,0.0
352,2025-07-07 19:50:50,0.0
353,2025-07-07 19:50:51,0.0
354,2025-07-07 19:50:52,0.0
355,2025-07-07 19:50:53,0.0
356,2025-07-07 19:50:54,0.0
357,2025-07-07 19:50:56,0.0
358,2025-07-07 19:50:57,0.0
359,2025-07-07 19:50:58,0.0
360,2025-07-07 19:50:59,0.0
361,2025-07-07 19:51:00,0.0
362,2025-07-07 19:51:01,0.0
363,2025-07-07 19:51:02,0.0
364,2025-07-07 19:51:03,0.0
365,2025-07-07 19:51:04,0.0
366,2025-07-07 19:51:05,0.0
367,2025-07-07 19:51:06,0.0
368,2025-07-07 19:51:07,0.0
369,2025-07-07 19:51:08,0.0
370,2025-07-07 19:51:10,0.0
371,2025-07-07 19:51:11,0.0
372,2025-07-07 19:51:12,0.0
373,2025-07-07 19:51:13,0.0
374,2025-07-07 19:51:14,0.0
375,2025-07-07 19:51:15,0.0
376,2025-07-07 19:51:16,0.0
377,2025-07-07 19:51:17,0.0
378,2025-07-07 19:51:18,0.0
379,2025-07-07 19:51:19,0.0
380,2025-07-07 19:51:20,0.0
381,2025-07-07 19:51:21,0.0
382,2025-07-07 19:51:23,0.0
383,2025-07-07 19:51:24,0.0
384,2025-07-07 19:51:25,0.0
385,2025-07-07 19:51:26,0.0
386,2025-07-07 19:51:27,0.0
387,2025-07-07 19:51:28,0.0
388,2025-07-07 19:51:29,0.0
389,2025-07-07 19:51:30,0.0
390,2025-07-07 19:51:31,0.0
391,2025-07-07 19:51:32,0.0
392,2025-07-07 19:51:33,0.0
393,2025-07-07 19:51:34,0.0
394,2025-07-07 19:51:35,0.0
395,2025-07-07 19:51:36,0.0
396,2025-07-07 19:51:37,0.0
397,2025-07-07 19:51:38,0.0
398,2025-07-07 19:51:39,0.0
399,2025-07-07 19:51:41,0.0
400,2025-07-07 19:51:42,0.0
401,2025-07-07 19:51:43,0.0
402,2025-07-07 19:51:44,0.0
403,2025-07-07 19:51:45,0.0
404,2025-07-07 19:51:46,0.0
405,2025-07-07 19:51:47,0.0
406,2025-07-07 19:51:48,0.0
407,2025-07-07 19:51:49,0.0
408,2025-07-07 19:51:50,0.0
409,2025-07-07 19:51:51,0.0
410,2025-07-07 19:51:52,0.0
411,2025-07-07 19:51:53,0.0
412,2025-07-07 19:51:54,0.0
413,2025-07-07 19:51:56,0.0
414,2025-07-07 19:51:57,0.0
415,2025-07-07 19:51:58,0.0
416,2025-07-07 19:51:59,0.0
417,2025-07-07 19:52:00,0.0
418,2025-07-07 19:52:01,0.0
419,2025-07-07 19:52:02,0.0
420,2025-07-07 19:52:03,0.0
421,2025-07-07 19:52:04,0.0
422,2025-07-07 19:52:05,0.0
423,2025-07-07 19:52:06,0.0
424,2025-07-07 19:52:07,0.0
425,2025-07-07 19:52:08,0.0
426,2025-07-07 19:52:09,0.0
427,2025-07-07 19:52:10,0.0
428,2025-07-07 19:52:11,0.0
429,2025-07-07 19:52:13,0.0
430,2025-07-07 19:52:14,0.0
431,2025-07-07 19:52:15,0.0
432,2025-07-07 19:52:16,0.0
433,2025-07-07 19:52:17,0.0
434,2025-07-07 19:52:18,0.0
435,2025-07-07 19:52:19,0.0
436,2025-07-07 19:52:20,0.0
437,2025-07-07 19:52:21,0.0
438,2025-07-07 19:52:22,0.0
439,2025-07-07 19:52:23,0.0
440,2025-07-07 19:52:24,0.0
441,2025-07-07 19:52:25,0.0
442,2025-07-07 19:52:26,0.0
443,2025-07-07 19:52:27,0.0
444,2025-07-07 19:52:28,0.0
445,2025-07-07 19:52:29,0.0
446,2025-07-07 19:52:30,0.0
447,2025-07-07 19:52:32,0.0
448,2025-07-07 19:52:33,0.0
449,2025-07-07 19:52:34,0.0
450,2025-07-07 19:52:35,0.0
451,2025-07-07 19:52:36,0.0
452,2025-07-07 19:52:37,0.0
453,2025-07-07 19:52:38,0.0
454,2025-07-07 19:52:39,0.0
455,2025-07-07 19:52:40,0.0
456,2025-07-07 19:52:41,0.0
457,2025-07-07 19:52:42,0.0
458,2025-07-07 19:52:43,0.0
459,2025-07-07 19:52:44,0.0
460,2025-07-07 19:52:45,0.0
461,2025-07-07 19:52:46,0.0
462,2025-07-07 19:52:47,0.0
463,2025-07-07 19:52:48,0.0
464,2025-07-07 19:52:49,0.0
465,2025-07-07 19:52:51,0.0
466,2025-07-07 19:52:52,0.0
467,2025-07-07 19:52:53,0.0
468,2025-07-07 19:52:54,0.0
469,2025-07-07 19:52:55,0.0
470,2025-07-07 19:52:56,0.0
471,2025-07-07 19:52:57,0.0
472,2025-07-07 19:52:58,0.0
473,2025-07-07 19:52:59,0.0
474,2025-07-07 19:53:00,0.0
475,2025-07-07 19:53:01,0.0
476,2025-07-07 19:53:02,0.0
477,2025-07-07 19:53:03,0.0
478,2025-07-07 19:53:04,0.0
479,2025-07-07 19:53:05,0.0
480,2025-07-07 19:53:06,0.0
481,2025-07-07 19:53:07,0.0
482,2025-07-07 19:53:09,0.0
483,2025-07-07 19:53:10,0.0
484,2025-07-07 19:53:11,0.0
485,2025-07-07 19:53:12,0.0
486,2025-07-07 19:53:13,0.0
487,2025-07-07 19:53:14,0.0
488,2025-07-07 19:53:15,0.0
489,2025-07-07 19:53:16,0.0
490,2025-07-07 19:53:17,0.0
491,2025-07-07 19:53:18,0.0
492,2025-07-07 19:53:19,0.0
493,2025-07-07 19:53:20,0.0
494,2025-07-07 19:53:21,0.0
495,2025-07-07 19:53:23,0.0
496,2025-07-07 19:53:24,0.0
497,2025-07-07 19:53:25,0.0
498,2025-07-07 19:53:26,0.0
499,2025-07-07 19:53:27,0.0
500,2025-07-07 19:53:28,0.0
501,2025-07-07 19:53:29,0.0
502,2025-07-07 19:53:30,0.0
503,2025-07-07 19:53:31,0.0
504,2025-07-07 19:53:32,0.0
505,2025-07-07 19:53:33,0.0
506,2025-07-07 19:53:34,0.0
507,2025-07-07 19:53:35,0.0
508,2025-07-07 19:53:36,0.0
509,2025-07-07 19:53:37,0.0
510,2025-07-07 19:53:38,0.0
511,2025-07-07 19:53:39,0.0
512,2025-07-07 19:53:41,0.0
513,2025-07-07 19:53:42,0.0
514,2025-07-07 19:53:43,0.0
515,2025-07-07 19:53:44,0.0
516,2025-07-07 19:53:45,0.0
517,2025-07-07 19:53:46,0.0
518,2025-07-07 19:53:47,0.0
519,2025-07-07 19:53:48,0.0
520,2025-07-07 19:53:49,0.0
521,2025-07-07 19:53:50,0.0
522,2025-07-07 19:53:51,0.0
523,2025-07-07 19:53:52,0.0
524,2025-07-07 19:53:53,0.0
525,2025-07-07 19:53:54,0.0
526,2025-07-07 19:53:55,0.0
527,2025-07-07 19:53:56,0.0
528,2025-07-07 19:53:57,0.0
529,2025-07-07 19:53:58,0.0
530,2025-07-07 19:54:00,0.0
531,2025-07-07 19:54:01,0.0
532,2025-07-07 19:54:02,0.0
533,2025-07-07 19:54:03,0.0
534,2025-07-07 19:54:04,0.0
535,2025-07-07 19:54:05,0.0
536,2025-07-07 19:54:06,0.0
537,2025-07-07 19:54:07,0.0
538,2025-07-07 19:54:08,0.0
539,2025-07-07 19:54:09,0.0
540,2025-07-07 19:54:10,0.0
541,2025-07-07 19:54:11,0.0
542,2025-07-07 19:54:12,0.0
543,2025-07-07 19:54:13,0.0
544,2025-07-07 19:54:14,0.0
545,2025-07-07 19:54:15,0.0
546,2025-07-07 19:54:16,0.0
547,2025-07-07 19:54:18,0.0
548,2025-07-07 19:54:19,0.0
549,2025-07-07 19:54:20,0.0
550,2025-07-07 19:54:21,0.0
551,2025-07-07 19:54:22,0.0
552,2025-07-07 19:54:23,0.0
553,2025-07-07 19:54:24,0.0
554,2025-07-07 19:54:25,0.0
555,2025-07-07 19:54:26,0.0
556,2025-07-07 19:54:27,0.0
557,2025-07-07 19:54:28,0.0
558,2025-07-07 19:54:29,0.0
559,2025-07-07 19:54:30,0.0
560,2025-07-07 19:54:31,0.0
561,2025-07-07 19:54:32,0.0
562,2025-07-07 19:54:34,0.0
563,2025-07-07 19:54:35,0.0
564,2025-07-07 19:54:36,0.0
565,2025-07-07 19:54:37,0.0
566,2025-07-07 19:54:38,0.0
567,2025-07-07 19:54:39,0.0
568,2025-07-07 19:54:40,0.0
569,2025-07-07 19:54:41,0.0
570,2025-07-07 19:54:42,0.0
571,2025-07-07 19:54:43,0.0
572,2025-07-07 19:54:44,0.0
573,2025-07-07 19:54:45,0.0
574,2025-07-07 20:09:17,0.0
575,2025-07-07 20:09:18,0.0
576,2025-07-07 20:09:19,0.0
577,2025-07-07 20:09:20,0.0
578,2025-07-07 20:09:21,0.0
579,2025-07-07 20:09:22,0.0
580,2025-07-07 20:09:23,0.0
581,2025-07-07 20:09:25,0.0
582,2025-07-07 20:09:26,0.0
583,2025-07-07 20:09:27,0.0
584,2025-07-07 20:09:28,0.0
585,2025-07-07 20:09:29,0.0
586,2025-07-07 20:09:30,0.0
587,2025-07-07 20:09:31,0.0
588,2025-07-07 20:09:32,0.0
589,2025-07-07 20:09:33,0.0
590,2025-07-07 20:09:34,0.0
591,2025-07-07 20:09:35,0.0
592,2025-07-07 20:09:36,0.0
593,2025-07-07 20:09:37,0.0
594,2025-07-07 20:09:38,0.0
595,2025-07-07 20:09:40,0.0
596,2025-07-07 20:09:41,0.0
597,2025-07-07 20:09:42,0.0
598,2025-07-07 20:09:43,0.0
599,2025-07-07 20:09:44,0.0
600,2025-07-07 20:09:45,0.0
601,2025-07-07 20:09:46,0.0
602,2025-07-07 20:09:47,0.0
603,2025-07-07 20:09:48,0.0
604,2025-07-07 20:09:49,0.0
605,2025-07-07 20:09:50,0.0
606,2025-07-07 20:09:51,0.0
607,2025-07-07 20:09:52,0.0
608,2025-07-07 20:09:53,0.0
609,2025-07-07 20:09:55,0.0
610,2025-07-07 20:09:56,0.0
611,2025-07-07 20:09:57,0.0
612,2025-07-07 20:09:58,0.0
613,2025-07-07 20:09:59,0.0
614,2025-07-07 20:10:00,0.0
615,2025-07-07 20:10:01,0.0
616,2025-07-07 20:10:02,0.0
617,2025-07-07 20:10:03,0.0
618,2025-07-07 20:10:04,0.0
619,2025-07-07 20:10:05,0.0
620,2025-07-07 20:10:06,0.0
621,2025-07-07 20:10:08,0.0
622,2025-07-07 20:10:09,0.0
623,2025-07-07 20:15:55,0.0
624,2025-07-07 20:15:56,0.0
625,2025-07-07 20:15:58,0.0
626,2025-07-07 20:15:59,0.0
627,2025-07-07 20:16:00,0.0
628,2025-07-07 20:16:01,0.0
629,2025-07-07 20:16:02,0.0
630,2025-07-07 20:16:03,0.0
631,2025-07-07 20:16:04,0.0
632,2025-07-07 20:16:05,0.0
633,2025-07-07 20:16:06,0.0
634,2025-07-07 20:16:07,0.0
635,2025-07-07 20:16:08,0.0
636,2025-07-07 20:16:09,0.0
637,2025-07-07 20:16:10,0.0
638,2025-07-07 20:16:11,0.0
639,2025-07-07 20:16:12,0.0
640,2025-07-07 20:16:13,0.0
641,2025-07-07 20:16:14,0.0
642,2025-07-07 20:16:16,0.0
643,2025-07-07 20:16:17,0.0
644,2025-07-07 20:16:18,0.0
645,2025-07-07 20:16:19,0.0
646,2025-07-07 20:16:20,0.0
647,2025-07-07 20:16:21,0.0
648,2025-07-07 20:16:22,0.0
649,2025-07-07 20:16:23,0.0
650,2025-07-07 20:16:24,0.0
651,2025-07-07 20:16:25,0.0
652,2025-07-07 20:16:26,0.0
653,2025-07-07 20:16:27,0.0
654,2025-07-07 20:16:28,0.0
655,2025-07-07 20:16:29,0.0
656,2025-07-07 20:16:30,0.0
657,2025-07-07 20:16:31,0.0
658,2025-07-07 20:16:32,0.0
659,2025-07-07 20:16:34,0.0
660,2025-07-07 20:16:35,0.0
661,2025-07-07 20:16:36,0.0
662,2025-07-07 20:16:37,0.0
663,2025-07-07 20:16:38,0.0
664,2025-07-07 20:16:39,0.0
665,2025-07-07 20:16:40,0.0
666,2025-07-07 20:16:41,0.0
667,2025-07-07 20:16:42,0.0
668,2025-07-07 20:16:43,0.0
669,2025-07-07 20:16:44,0.0
670,2025-07-07 20:16:45,0.0
671,2025-07-07 20:16:46,0.0
672,2025-07-07 20:16:47,0.0
673,2025-07-07 20:16:48,0.0
674,2025-07-07 20:16:49,0.0
675,2025-07-07 20:16:50,0.0
676,2025-07-07 20:16:51,0.0
677,2025-07-07 20:16:52,0.0
678,2025-07-07 20:16:54,0.0
679,2025-07-07 20:16:55,0.0
680,2025-07-07 20:16:56,0.0
681,2025-07-07 20:16:57,0.0
682,2025-07-07 20:16:58,0.0
683,2025-07-07 20:16:59,0.0
684,2025-07-07 20:17:00,0.0
685,2025-07-07 20:17:01,0.0
686,2025-07-07 20:17:02,0.0
687,2025-07-07 20:17:03,0.0
688,2025-07-07 20:17:04,0.0
689,2025-07-07 20:17:05,0.0
690,2025-07-07 20:17:06,0.0
691,2025-07-07 20:17:07,0.0
692,2025-07-07 20:17:08,0.0
693,2025-07-07 20:17:09,0.0
694,2025-07-07 20:17:10,0.0
695,2025-07-07 20:17:12,0.0
696,2025-07-07 20:17:13,0.0
697,2025-07-07 20:17:14,0.0
698,2025-07-07 20:17:15,0.0
699,2025-07-07 20:17:16,0.0
700,2025-07-07 20:17:17,0.0
701,2025-07-07 20:17:18,0.0
702,2025-07-07 20:17:19,0.0
703,2025-07-07 20:17:20,0.0
704,2025-07-07 20:17:21,0.0
705,2025-07-07 20:17:22,0.0
706,2025-07-07 20:17:23,0.0
707,2025-07-07 20:17:24,0.0
708,2025-07-07 20:17:25,0.0
709,2025-07-07 20:17:26,0.0
710,2025-07-07 20:17:27,0.0
711,2025-07-07 20:17:28,0.0
712,2025-07-07 20:17:29,0.0
713,2025-07-07 20:17:30,0.0
714,2025-07-07 20:17:31,0.0
715,2025-07-07 20:17:33,0.0
716,2025-07-07 20:17:34,0.0
717,2025-07-07 20:17:35,0.0
718,2025-07-07 20:17:36,0.0
719,2025-07-07 20:17:37,0.0
720,2025-07-07 20:17:38,0.0
721,2025-07-07 20:17:39,0.0
722,2025-07-07 20:17:40,0.0
723,2025-07-07 20:17:41,0.0
724,2025-07-07 20:17:42,0.0
725,2025-07-07 20:17:43,0.0
726,2025-07-07 20:17:44,0.0
727,2025-07-07 20:21:24,0.0
728,2025-07-07 20:21:25,0.0
729,2025-07-07 20:21:26,0.0
730,2025-07-07 20:21:27,0.0
731,2025-07-07 20:21:29,0.0
732,2025-07-07 20:21:30,0.0
733,2025-07-07 20:21:31,0.0
734,2025-07-07 20:21:32,0.0
735,2025-07-07 20:21:33,0.0
